수행시각,뽑기ID,아이템명,etc_json,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-15 12:13,310014,문엘프 전사,"{""value"":{""DrawGroupNo"":10300,""Rarity"":1}}",40760,4.076,4.0759,0.0025
2023-02-15 12:13,310014,문엘프 마법사,"{""value"":{""DrawGroupNo"":10300,""Rarity"":1}}",40892,4.0892,4.0759,0.3263
2023-02-15 12:13,310014,캐스퍼,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",40,0.004,0.0044,9.0909
2023-02-15 12:13,310014,베르디,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",54,0.0054,0.0044,22.7273
2023-02-15 12:13,310014,블러디 뱀파이어,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",47,0.0047,0.0044,6.8182
2023-02-15 12:13,310014,레프리컨,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",187,0.0187,0.0202,7.4257
2023-02-15 12:13,310014,몽크마스터,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",185,0.0185,0.0202,8.4158
2023-02-15 12:13,310014,래서 아스타로트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",190,0.019,0.0202,5.9406
2023-02-15 12:13,310014,드래곤 나이트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",217,0.0217,0.0202,7.4257
2023-02-15 12:13,310014,노아스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",180,0.018,0.0202,10.8911
2023-02-15 12:13,310014,엘라임,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",199,0.0199,0.0202,1.4851
2023-02-15 12:13,310014,크루얼 크루세이더,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",197,0.0197,0.0202,2.4752
2023-02-15 12:13,310014,퓨리,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",204,0.0204,0.0202,0.9901
2023-02-15 12:13,310014,광휘의 엘윈더,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",156,0.0156,0.015,4.0
2023-02-15 12:13,310014,수호자 엘리엇,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",217,0.0217,0.0202,7.4257
2023-02-15 12:13,310014,래서 루시퍼,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",191,0.0191,0.0202,5.4455
2023-02-15 12:13,310014,드래곤 나이트 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",191,0.0191,0.0202,5.4455
2023-02-15 12:13,310014,님로드 크루세이더,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",195,0.0195,0.0202,3.4653
2023-02-15 12:13,310014,광휘의 엘로라,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",177,0.0177,0.0202,12.3762
2023-02-15 12:13,310014,파이어 데몬,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",187,0.0187,0.0202,7.4257
2023-02-15 12:13,310014,슈리엘,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",202,0.0202,0.0202,0.0
2023-02-15 12:13,310014,네크로맨서,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",195,0.0195,0.0202,3.4653
2023-02-15 12:13,310014,쉐이드 웨폰,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",190,0.019,0.0202,5.9406
2023-02-15 12:13,310014,시아페,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",239,0.0239,0.0202,18.3168
2023-02-15 12:13,310014,골든 엠페러,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",200,0.02,0.0202,0.9901
2023-02-15 12:13,310014,레이커,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",177,0.0177,0.0202,12.3762
2023-02-15 12:13,310014,타락한 엘프,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",218,0.0218,0.0202,7.9208
2023-02-15 12:13,310014,데스마스터,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",165,0.0165,0.015,10.0
2023-02-15 12:13,310014,문라이트 네메시스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",205,0.0205,0.0202,1.4851
2023-02-15 12:13,310014,가이아,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",206,0.0206,0.0202,1.9802
2023-02-15 12:13,310014,수호자 엘리시스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",138,0.0138,0.015,8.0
2023-02-15 12:13,310014,골든 엠페러 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",177,0.0177,0.0202,12.3762
2023-02-15 12:13,310014,타락한 엘프 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",198,0.0198,0.0202,1.9802
2023-02-15 12:13,310014,데스마스터 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",153,0.0153,0.015,2.0
2023-02-15 12:13,310014,스핀들 네메시스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",193,0.0193,0.0202,4.4554
2023-02-15 12:13,310014,가이아 거너,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",181,0.0181,0.0202,10.396
2023-02-15 12:13,310014,미드나잇 셀린느,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",157,0.0157,0.015,4.6667
2023-02-15 12:13,310014,캡틴 라이칸,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",162,0.0162,0.015,8.0
2023-02-15 12:13,310014,프린세스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",133,0.0133,0.015,11.3333
2023-02-15 12:13,310014,차크람 소녀,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",205,0.0205,0.0202,1.4851
2023-02-15 12:13,310014,체인 인큐버스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",44,0.0044,0.0044,0.0
2023-02-15 12:13,310014,헌터 노바,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",128,0.0128,0.015,14.6667
2023-02-15 12:13,310014,길가메쉬 나이트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",193,0.0193,0.0202,4.4554
2023-02-15 12:13,310014,길가메쉬 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",187,0.0187,0.0202,7.4257
2023-02-15 12:13,310014,바바리안,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",200,0.02,0.02,0.0
2023-02-15 12:13,310014,에리세드,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",182,0.0182,0.02,9.0
2023-02-15 12:13,310014,아스모데우스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",163,0.0163,0.015,8.6667
2023-02-15 12:13,310014,글래디에이터,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",190,0.019,0.02,5.0
2023-02-15 12:13,310014,아크데몬,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",179,0.0179,0.02,10.5
2023-02-15 12:13,310014,아수라,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",217,0.0217,0.02,8.5
2023-02-15 12:13,310014,헤라클레스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",220,0.022,0.02,10.0
2023-02-15 12:13,310014,라르카 집정관,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",203,0.0203,0.02,1.5
2023-02-15 12:13,310014,리치 킹,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",216,0.0216,0.02,8.0
2023-02-15 12:13,310014,황천의 기사,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",215,0.0215,0.02,7.5
2023-02-15 12:13,310014,황천의 레인저,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",173,0.0173,0.02,13.5
2023-02-15 12:13,310014,그룸프,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",154,0.0154,0.015,2.6667
2023-02-15 12:13,310014,캐서린,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",136,0.0136,0.015,9.3333
2023-02-15 12:13,310014,렉스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",208,0.0208,0.0198,5.0505
2023-02-15 12:13,310014,나이트 오브 퀸,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",36,0.0036,0.0044,18.1818
2023-02-15 12:13,310014,나디아,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",39,0.0039,0.0044,11.3636
2023-02-15 12:13,310014,파이어 워크스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",40,0.004,0.0044,9.0909
2023-02-15 12:13,310014,시리아,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",45,0.0045,0.0044,2.2727
2023-02-15 12:13,310014,디아나,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",61,0.0061,0.0044,38.6364
2023-02-15 12:13,310014,트루디,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",50,0.005,0.0044,13.6364
2023-02-15 12:13,310014,시에나,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",155,0.0155,0.015,3.3333
2023-02-15 12:13,310014,코사르,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",141,0.0141,0.015,6.0
2023-02-15 12:13,310014,센토,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",156,0.0156,0.015,4.0
2023-02-15 12:13,310014,파시에,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",44,0.0044,0.0044,0.0
2023-02-15 12:13,310014,베자렐,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",45,0.0045,0.0044,2.2727
2023-02-15 12:13,310014,벨라,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",36,0.0036,0.0044,18.1818
2023-02-15 12:13,310014,아니타,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",39,0.0039,0.0044,11.3636
2023-02-15 12:13,310014,카사,"{""value"":{""DrawGroupNo"":10300,""Rarity"":2}}",50,0.005,0.0044,13.6364
2023-02-15 12:13,310014,다크 나이트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 12:13,310014,메타트론 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",21,0.0021,0.0021,0.0
2023-02-15 12:13,310014,데빌헌터,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.001,10.0
2023-02-15 12:13,310014,메타트론,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",13,0.0013,0.0021,38.0952
2023-02-15 12:13,310014,아폴론,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 12:13,310014,이프리트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",10,0.001,0.0006,66.6667
2023-02-15 12:13,310014,아르테미스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,다크 스팅어,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",6,0.0006,0.001,40.0
2023-02-15 12:13,310014,엘더 스팅어,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.001,20.0
2023-02-15 12:13,310014,듀라한,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.0006,33.3333
2023-02-15 12:13,310014,크로노스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,오페르시나,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",21,0.0021,0.002,5.0
2023-02-15 12:13,310014,크로노스 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",22,0.0022,0.002,10.0
2023-02-15 12:13,310014,오페르시나 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 12:13,310014,비숍,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",18,0.0018,0.002,10.0
2023-02-15 12:13,310014,에리스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,발키리,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.001,10.0
2023-02-15 12:13,310014,암살단 암흑,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",24,0.0024,0.002,20.0
2023-02-15 12:13,310014,넵튠,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",23,0.0023,0.002,15.0
2023-02-15 12:13,310014,넵튠 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",16,0.0016,0.002,20.0
2023-02-15 12:13,310014,암살단 칠흑,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,다크 메이지,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",15,0.0015,0.001,50.0
2023-02-15 12:13,310014,네케브,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",16,0.0016,0.002,20.0
2023-02-15 12:13,310014,바알베크의 사령관,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 12:13,310014,유피테르의 사념,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,엘사라드,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",17,0.0017,0.002,15.0
2023-02-15 12:13,310014,아바돈,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.002,45.0
2023-02-15 12:13,310014,아누비스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",21,0.0021,0.002,5.0
2023-02-15 12:13,310014,여신 칼리,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 12:13,310014,센티넬,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,엠퍼사이저,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",21,0.0021,0.002,5.0
2023-02-15 12:13,310014,각성한 라르카,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 12:13,310014,스나이퍼 로즈레인,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",14,0.0014,0.001,40.0
2023-02-15 12:13,310014,카오스 가디언,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.001,10.0
2023-02-15 12:13,310014,수라,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",14,0.0014,0.002,30.0
2023-02-15 12:13,310014,베놈리퍼,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 12:13,310014,다크 어쌔신,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.001,20.0
2023-02-15 12:13,310014,오페르시나 어쌔신,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,메타트론 어쌔신,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",26,0.0026,0.002,30.0
2023-02-15 12:13,310014,넵튠 슬레이어,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",33,0.0033,0.002,65.0
2023-02-15 12:13,310014,암살단 일격,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",21,0.0021,0.002,5.0
2023-02-15 12:13,310014,바알베크의 집행관,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 12:13,310014,미드나잇 아르테미스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",18,0.0018,0.002,10.0
2023-02-15 12:13,310014,이자벨,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",13,0.0013,0.001,30.0
2023-02-15 12:13,310014,카를로스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.001,20.0
2023-02-15 12:13,310014,미드나잇 에르메스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 12:13,310014,제롬,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 12:13,310014,휠카셀,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",17,0.0017,0.002,15.0
2023-02-15 12:13,310014,엘로이,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",4,0.0004,0.0005,20.0
2023-02-15 12:13,310014,레오넬,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",13,0.0013,0.001,30.0
2023-02-15 12:13,310014,아델리아,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.0009,11.1111
2023-02-15 12:13,310014,이안,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",8,0.0008,0.0009,11.1111
2023-02-15 12:13,310014,팔란,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.0009,22.2222
2023-02-15 12:13,310014,로드 오브 아크리언,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",3,0.0003,0.0005,40.0
2023-02-15 12:13,310014,릴리언스,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",3,0.0003,0.0005,40.0
2023-02-15 12:13,310014,릴리아,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",6,0.0006,0.0005,20.0
2023-02-15 12:13,310014,리치 나이트,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",12,0.0012,0.0009,33.3333
2023-02-15 12:13,310014,라르카 강궁병,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",11,0.0011,0.0009,22.2222
2023-02-15 12:13,310014,릴리안,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",12,0.0012,0.0009,33.3333
2023-02-15 12:13,310014,라르카 집행자,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",9,0.0009,0.0009,0.0
2023-02-15 12:13,310014,러셀,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",7,0.0007,0.0005,40.0
2023-02-15 12:13,310014,아레스 아처,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",3,0.0003,0.0005,40.0
2023-02-15 12:13,310014,실피드,"{""value"":{""DrawGroupNo"":10300,""Rarity"":3}}",5,0.0005,0.0005,0.0
2023-02-15 12:13,630016,다크 나이트,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11947,1.1947,1.1898,0.4118
2023-02-15 12:13,630016,메타트론 아처,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24723,2.4723,2.4637,0.3491
2023-02-15 12:13,630016,데빌헌터,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11834,1.1834,1.1898,0.5379
2023-02-15 12:13,630016,메타트론,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24475,2.4475,2.4637,0.6575
2023-02-15 12:13,630016,아폴론,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24479,2.4479,2.4637,0.6413
2023-02-15 12:13,630016,아르테미스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24830,2.483,2.4637,0.7834
2023-02-15 12:13,630016,다크 스팅어,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11704,1.1704,1.1898,1.6305
2023-02-15 12:13,630016,엘더 스팅어,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11899,1.1899,1.1898,0.0084
2023-02-15 12:13,630016,크로노스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24834,2.4834,2.4636,0.8037
2023-02-15 12:13,630016,오페르시나,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24534,2.4534,2.4636,0.414
2023-02-15 12:13,630016,크로노스 아처,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24722,2.4722,2.4636,0.3491
2023-02-15 12:13,630016,오페르시나 아처,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24628,2.4628,2.4636,0.0325
2023-02-15 12:13,630016,비숍,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24387,2.4387,2.4636,1.0107
2023-02-15 12:13,630016,에리스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24506,2.4506,2.4636,0.5277
2023-02-15 12:13,630016,발키리,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11906,1.1906,1.1898,0.0672
2023-02-15 12:13,630016,암살단 암흑,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24620,2.462,2.4636,0.0649
2023-02-15 12:13,630016,넵튠,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24435,2.4435,2.4636,0.8159
2023-02-15 12:13,630016,넵튠 아처,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24571,2.4571,2.4636,0.2638
2023-02-15 12:13,630016,암살단 칠흑,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24392,2.4392,2.4636,0.9904
2023-02-15 12:13,630016,다크 메이지,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11834,1.1834,1.1898,0.5379
2023-02-15 12:13,630016,네케브,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",25157,2.5157,2.4636,2.1148
2023-02-15 12:13,630016,바알베크의 사령관,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24547,2.4547,2.4636,0.3613
2023-02-15 12:13,630016,유피테르의 사념,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24656,2.4656,2.4636,0.0812
2023-02-15 12:13,630016,엘사라드,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24654,2.4654,2.4636,0.0731
2023-02-15 12:13,630016,아바돈,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24437,2.4437,2.4636,0.8078
2023-02-15 12:13,630016,아누비스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24537,2.4537,2.4636,0.4019
2023-02-15 12:13,630016,여신 칼리,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",12001,1.2001,1.1898,0.8657
2023-02-15 12:13,630016,센티넬,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24597,2.4597,2.4636,0.1583
2023-02-15 12:13,630016,엠퍼사이저,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24645,2.4645,2.4636,0.0365
2023-02-15 12:13,630016,각성한 라르카,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11845,1.1845,1.1898,0.4455
2023-02-15 12:13,630016,스나이퍼 로즈레인,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11780,1.178,1.1898,0.9918
2023-02-15 12:13,630016,카오스 가디언,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11779,1.1779,1.1898,1.0002
2023-02-15 12:13,630016,수라,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24705,2.4705,2.4636,0.2801
2023-02-15 12:13,630016,베놈리퍼,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11945,1.1945,1.1898,0.395
2023-02-15 12:13,630016,다크 어쌔신,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11931,1.1931,1.1898,0.2774
2023-02-15 12:13,630016,오페르시나 어쌔신,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24542,2.4542,2.4636,0.3816
2023-02-15 12:13,630016,메타트론 어쌔신,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24765,2.4765,2.4636,0.5236
2023-02-15 12:13,630016,넵튠 슬레이어,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24909,2.4909,2.4636,1.1081
2023-02-15 12:13,630016,암살단 일격,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24793,2.4793,2.4636,0.6373
2023-02-15 12:13,630016,바알베크의 집행관,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24728,2.4728,2.4636,0.3734
2023-02-15 12:13,630016,미드나잇 아르테미스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",24808,2.4808,2.4636,0.6982
2023-02-15 12:13,630016,이자벨,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11973,1.1973,1.1898,0.6304
2023-02-15 12:13,630016,카를로스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11946,1.1946,1.1898,0.4034
2023-02-15 12:13,630016,미드나잇 에르메스,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11816,1.1816,1.1898,0.6892
2023-02-15 12:13,630016,제롬,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11860,1.186,1.1898,0.3194
2023-02-15 12:13,630016,레오넬,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11683,1.1683,1.1898,1.807
2023-02-15 12:13,630016,아델리아,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11901,1.1901,1.1898,0.0252
2023-02-15 12:13,630016,이안,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",12000,1.2,1.1898,0.8573
2023-02-15 12:13,630016,팔란,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11949,1.1949,1.1898,0.4286
2023-02-15 12:13,630016,리치 나이트,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11942,1.1942,1.1898,0.3698
2023-02-15 12:13,630016,라르카 강궁병,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",12020,1.202,1.1898,1.0254
2023-02-15 12:13,630016,릴리안,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11951,1.1951,1.1898,0.4455
2023-02-15 12:13,630016,라르카 집행자,"{""value"":{""DrawGroupNo"":10011,""Rarity"":3}}",11938,1.1938,1.1898,0.3362
2023-02-15 12:13,630015,인페르노,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52867,5.2867,5.2632,0.4465
2023-02-15 12:13,630015,인페르노 위저드,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52416,5.2416,5.2632,0.4104
2023-02-15 12:13,630015,인페르노 아처,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52898,5.2898,5.2632,0.5054
2023-02-15 12:13,630015,벨리타,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52516,5.2516,5.2632,0.2204
2023-02-15 12:13,630015,벨켄,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52982,5.2982,5.2632,0.665
2023-02-15 12:13,630015,호텐 플로츠,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52397,5.2397,5.2632,0.4465
2023-02-15 12:13,630015,카를린,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52875,5.2875,5.2632,0.4617
2023-02-15 12:13,630015,바이스,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52776,5.2776,5.2632,0.2736
2023-02-15 12:13,630015,네드라스,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52777,5.2777,5.2632,0.2755
2023-02-15 12:13,630015,용 수호자 카발,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52668,5.2668,5.2631,0.0703
2023-02-15 12:13,630015,용 수호자 엘리아,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52354,5.2354,5.2631,0.5263
2023-02-15 12:13,630015,크리스,"{""value"":{""DrawGroupNo"":10010,""Rarity"":4}}",52474,5.2474,5.2632,0.3002
